station_code,station_name,station_type,state_name,district_name,block_name,basin_name,sub_basin_name,agency_name,date_collection,_24d,_401,SILVER(mg/L),ALUMINIUM,ALDRIN,"ALKALINITY,PHENOLPHTHALEIN(mg/L)",TOTAL ALKALINITY,ARSENIC(mg/l),BORON(mg/L),BARIUM,GAMMA-BHC(BENZENE HEXACHLORIDE),BIOCHEMICAL OXYGEN DEMAND(mg/L),CALCIUM(mg/L),CARBON(14),CADMIUM,CHLOROPHY11-a,CHLORIDE,CYANIDE,CARBONATE(mg/L),FECAL STREPTOCOCCI(MPN/100ml),CHEMICAL OXYGEN DEMAND,COLOUR,CHROMIUM(mg/L),COPPER,DDT,DIELDRIN,DISSOLVED OXYGEN(mg/L),DISSOLVED OXYGEN(mg/L),ALKALINITY(TOTAL),DISSOLVED OXYGEN SATURATION(%),ELECTRICAL CINDUCTIVITY FIELD,ELECTRICAL CONDUCTIVITY(µS/CM) at 25°,ENDOSULPHAN,FLUORIDE,FECAL COLIFORMS(mpn/100ml),IRON(mg/L),CALCIUM HARDNESS(mg/L),TOTAL HARDNESS(mg/L),BICARBONATE(mg/L),MERCURY(mg/L),POTASSIUM(mg/L),MAGNESIUM(mg/L),MANGANESE(mg/L),SODIUM,PERCENT SODIUM,AMMONIA-N(mg/L),NICKEL(mg/L),"NITROGEN,NITRITE","NITROGEN, TOTAL OXIDISED(NO2+NO3)",no3_n,ODOUR,o_po4_p,"NITROGEN,ORGANIC",OXYGEN(18),FLUORANTHENE,LEAD(mg/L),PCB-1242,PH,TOTAL PHENOLS,PH_FIELD,PH,PHOSPHORUS(TOTAL),RADON,RESIDUAL SODIUM CARBONATE,SODIUM ABSORPTION RATIO,SELENIUM(mg/L),SECCHI DEPTH,SILICATE(sio2)(mg/L),SILICATE(sio3),SULPHATE(mg/L),"SOLIDS,SUSPENDED",STRONTIUM,TOTAL COLIFORNS(MPN/100ml),TOTAL DISSOLVED SOLIDS(mg/L),TEMPERATURE,TEST,TOTAL ORGANIC CARBON,TRITIUM,SOLIDS(TOTAL),TURBIDITY(NTU),URANIUM,ZINC(mg/L),"NITROGEN,NITRITE",CALCIUM CARBONATE,MAGNESIUM CARBONATE,BIOCHEMICAL OXYGEN DEAMND,MAGNESIUM HARDNESS
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,06-03-2006 00:00,NULL,NULL,NULL,NULL,NULL,0,85.246,NULL,0,NULL,NULL,1.9,40,NULL,NULL,NULL,7.3,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.3,NULL,206,NULL,0.15,NULL,NULL,439.792,175.917,104,NULL,2.3,3.7,NULL,5.7,NULL,0.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.3,NULL,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,06-02-2006 00:00,NULL,NULL,NULL,NULL,NULL,0,183.607,NULL,0,NULL,NULL,4.5,55,NULL,NULL,NULL,17.7,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.4,NULL,401,NULL,0.37,NULL,NULL,700.417,280.167,224,NULL,1.4,20.4,NULL,9.2,NULL,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.7,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-01-2006 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.5,NULL,220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,05-12-2005 00:00,NULL,NULL,NULL,NULL,NULL,0,116.393,NULL,0.09,NULL,NULL,3.8,46,NULL,NULL,NULL,11.2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.6,NULL,220,NULL,0.18,NULL,NULL,557.918,223.167,142,NULL,1.2,12.6,NULL,5.9,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.6,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,07-11-2005 00:00,NULL,NULL,NULL,NULL,NULL,0,117.213,NULL,0.05,NULL,NULL,2.7,43,NULL,NULL,NULL,9.6,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.4,NULL,280,NULL,0.78,NULL,NULL,528.543,211.417,143,NULL,0.8,12.9,NULL,5.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.3,NULL,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-02-2012 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0.05,NULL,NULL,1.9,56,NULL,NULL,NULL,12.1,NULL,0,NULL,59.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.6,NULL,880,NULL,0.09,7,NULL,675.833,270.333,0,NULL,2.2,14.8,NULL,11.6,NULL,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.7,0.11,NULL,NULL,NULL,NULL,NULL,3,NULL,2.2,NULL,NULL,26,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-01-2012 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0.09,NULL,NULL,1.6,53,NULL,NULL,NULL,12.9,NULL,0,NULL,38.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.1,NULL,224,NULL,0.06,7,NULL,598.958,239.583,0,NULL,1.9,7.5,NULL,11,NULL,0.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.8,0.107,NULL,NULL,NULL,NULL,NULL,3,NULL,0.2,NULL,NULL,33,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-12-2011 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0.01,NULL,NULL,NULL,55,NULL,NULL,NULL,10.7,NULL,0,NULL,58.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.6,NULL,212,NULL,0.11,4,NULL,716.667,286.667,0,NULL,0.6,23,NULL,9.1,NULL,0.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,0.105,NULL,NULL,NULL,NULL,NULL,2.3,NULL,1.7,NULL,NULL,26,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-11-2011 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0.04,NULL,NULL,NULL,46,NULL,NULL,NULL,11.1,NULL,0,NULL,47.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.8,NULL,227,NULL,0,9,NULL,522.293,208.917,0,NULL,0.5,6.9,NULL,7.8,NULL,0.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.6,0.115,NULL,NULL,NULL,NULL,NULL,2.2,NULL,2.5,NULL,NULL,33,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-09-2013 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-07-2013 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-06-2013 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-05-2013 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-04-2013 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-03-2013 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-02-2013 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-01-2013 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-12-2012 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-11-2012 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-06-2017 00:00,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.08,NULL,NULL,0.4,27.7,NULL,NULL,NULL,10.8,NULL,0,NULL,5.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.8,NULL,167,NULL,0.32,NULL,NULL,330.417,132.167,NULL,NULL,1.8,6.7,NULL,6.9,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.9,0.035,NULL,NULL,NULL,NULL,NULL,1.32,NULL,3.43,NULL,NULL,NULL,80,16.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-05-2017 00:00,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.09,NULL,NULL,0.6,23.6,NULL,NULL,NULL,9,NULL,0,NULL,36.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.5,NULL,161,NULL,0.4,NULL,NULL,263.333,105.333,NULL,NULL,1.2,2.8,NULL,5.8,NULL,0.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,0.018,NULL,NULL,NULL,NULL,NULL,2.7,NULL,10.5,NULL,NULL,NULL,80,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,04-03-2019 00:00,NULL,NULL,NULL,NULL,NULL,0,104,NULL,NULL,NULL,NULL,1.3,43.2,NULL,NULL,NULL,21.13,NULL,0,NULL,12.232,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,228,NULL,NULL,NULL,NULL,475.562,190.225,126.88,NULL,2.1,4.09,NULL,7.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-01-2017 00:00,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.06,NULL,NULL,0.4,48.5,NULL,NULL,NULL,14,NULL,0,NULL,9.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,378,NULL,0.43,NULL,NULL,548.333,219.333,NULL,NULL,2.5,6.9,NULL,9.6,NULL,0.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.1,0.058,NULL,NULL,NULL,NULL,NULL,1.96,NULL,11.8,NULL,NULL,NULL,220,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-11-2016 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-02-2017 00:00,NULL,NULL,NULL,NULL,NULL,0,68.934,NULL,0.05,NULL,NULL,0.6,47.2,NULL,NULL,NULL,19.4,NULL,0,NULL,7.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,299,NULL,0.4,NULL,NULL,555.418,222.167,68.9,NULL,3,10.2,NULL,11.2,NULL,0.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.6,0.046,NULL,NULL,NULL,NULL,NULL,1.6,NULL,2.1,NULL,NULL,NULL,170,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-12-2016 00:00,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-03-2017 00:00,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0.06,NULL,NULL,2.2,46.1,NULL,NULL,NULL,17.6,NULL,0,NULL,17.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,297,NULL,0.12,NULL,NULL,532.083,212.833,NULL,NULL,2.8,8.3,NULL,11,NULL,0.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.2,0.033,NULL,NULL,NULL,NULL,NULL,1.94,NULL,6.1,NULL,NULL,NULL,170,16.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-11-2015 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0.05,NULL,NULL,0.6,41.6,NULL,NULL,NULL,19.4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,154,NULL,0.07,NULL,NULL,346.25,138.5,0,NULL,1.6,11.9,NULL,8.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.7,7.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.3,NULL,NULL,NULL,120,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-12-2015 00:00,NULL,NULL,NULL,NULL,NULL,0,-0.082,NULL,0.06,NULL,NULL,2.8,47,NULL,NULL,NULL,13.4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158,NULL,0.1,NULL,NULL,374.583,149.833,-0.1,NULL,1.8,11.4,NULL,8.7,NULL,0.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.1,8.51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.2,NULL,NULL,NULL,140,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-01-2016 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,165,NULL,NULL,NULL,NULL,444.792,177.917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-chejmu,Safapora,Surface Water,Jammu & Kashmir,BARAMULA,BARAMULA,Indus (Up to border) Basin,Jhelum,CWC,02-02-2016 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,0.07,NULL,NULL,2.4,46.3,NULL,NULL,NULL,20.1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,142,NULL,0.15,NULL,NULL,438.958,175.583,0,NULL,2,24.3,NULL,9.3,NULL,0.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,7.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.8,NULL,NULL,NULL,150,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
