station_code,station_name,station_type,state_name,district_name,block_name,basin_name,sub_basin_name,agency_name,date_collection,_24d,_401,SILVER(mg/L),ALUMINIUM,ALDRIN,"ALKALINITY,PHENOLPHTHALEIN(mg/L)",TOTAL ALKALINITY,ARSENIC(mg/l),BORON(mg/L),BARIUM,GAMMA-BHC(BENZENE HEXACHLORIDE),BIOCHEMICAL OXYGEN DEMAND(mg/L),CALCIUM(mg/L),CARBON(14),CADMIUM,CHLOROPHY11-a,CHLORIDE,CYANIDE,CARBONATE(mg/L),FECAL STREPTOCOCCI(MPN/100ml),CHEMICAL OXYGEN DEMAND,COLOUR,CHROMIUM(mg/L),COPPER,DDT,DIELDRIN,DISSOLVED OXYGEN(mg/L),DISSOLVED OXYGEN(mg/L),ALKALINITY(TOTAL),DISSOLVED OXYGEN SATURATION(%),ELECTRICAL CINDUCTIVITY FIELD,ELECTRICAL CONDUCTIVITY(µS/CM) at 25°,ENDOSULPHAN,FLUORIDE,FECAL COLIFORMS(mpn/100ml),IRON(mg/L),CALCIUM HARDNESS(mg/L),TOTAL HARDNESS(mg/L),BICARBONATE(mg/L),MERCURY(mg/L),POTASSIUM(mg/L),MAGNESIUM(mg/L),MANGANESE(mg/L),SODIUM,PERCENT SODIUM,AMMONIA-N(mg/L),NICKEL(mg/L),"NITROGEN,NITRITE","NITROGEN, TOTAL OXIDISED(NO2+NO3)",no3_n,ODOUR,o_po4_p,"NITROGEN,ORGANIC",OXYGEN(18),FLUORANTHENE,LEAD(mg/L),PCB-1242,PH,TOTAL PHENOLS,PH_FIELD,PH,PHOSPHORUS(TOTAL),RADON,RESIDUAL SODIUM CARBONATE,SODIUM ABSORPTION RATIO,SELENIUM(mg/L),SECCHI DEPTH,SILICATE(sio2)(mg/L),SILICATE(sio3),SULPHATE(mg/L),"SOLIDS,SUSPENDED",STRONTIUM,TOTAL COLIFORNS(MPN/100ml),TOTAL DISSOLVED SOLIDS(mg/L),TEMPERATURE,TEST,TOTAL ORGANIC CARBON,TRITIUM,SOLIDS(TOTAL),TURBIDITY(NTU),URANIUM,ZINC(mg/L),"NITROGEN,NITRITE",CALCIUM CARBONATE,MAGNESIUM CARBONATE,BIOCHEMICAL OXYGEN DEAMND,MAGNESIUM HARDNESS
009-LBDJPG,Rangpo,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,01-07-2020 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.29,NULL,NULL,NULL,11.4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.35,NULL,NULL,NULL,NULL,64,NULL,0.09,NULL,0.05,NULL,NULL,32.9,NULL,0.9,0.49,NULL,2.1,NULL,NULL,NULL,NULL,4.2,4.2,NULL,0.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,NULL,NULL,NULL,NULL,NULL,NULL,9.9,NULL,1.25,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
009-LBDJPG,Rangpo,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,01-09-2020 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.5,NULL,NULL,NULL,5,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.8,NULL,NULL,NULL,NULL,50,NULL,0.13,NULL,0.04,NULL,NULL,50,NULL,1,1,NULL,NULL,NULL,NULL,NULL,0.01,0.2,0.2,NULL,0.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.2,NULL,NULL,NULL,NULL,NULL,NULL,7.56,NULL,1.07,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
009-LBDJPG,Rangpo,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,01-10-2020 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.1,NULL,NULL,NULL,4.5,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.5,NULL,NULL,NULL,NULL,48,NULL,0.13,NULL,0.07,NULL,NULL,29.3,NULL,1.1,0.5,NULL,NULL,NULL,NULL,NULL,0.01,0.2,0.2,NULL,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.1,NULL,NULL,NULL,NULL,NULL,NULL,10.21,NULL,1.27,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
009-LBDJPG,Rangpo,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,02-11-2020 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.1,NULL,NULL,NULL,5.3,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.4,NULL,NULL,NULL,NULL,71,NULL,0.13,NULL,NULL,NULL,NULL,45.1,NULL,1.7,1.5,NULL,NULL,NULL,NULL,NULL,NULL,0.33,0.33,NULL,0.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.8,NULL,NULL,NULL,NULL,NULL,NULL,11.14,NULL,5.76,NULL,NULL,NULL,37,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
009-LBDJPG,Rangpo,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,01-01-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.9,NULL,NULL,NULL,5.8,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.8,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,NULL,NULL,NULL,62.1,NULL,1.9,1.9,NULL,NULL,NULL,NULL,NULL,0.01,0.29,0.29,NULL,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.2,NULL,NULL,NULL,NULL,NULL,NULL,15.38,NULL,7.26,NULL,NULL,NULL,38,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
009-LBDJPG,Rangpo,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,01-02-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.1,NULL,NULL,NULL,5,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.3,NULL,NULL,NULL,NULL,78,NULL,NULL,NULL,NULL,NULL,NULL,41.4,NULL,NULL,1.5,NULL,NULL,NULL,NULL,NULL,0,0.22,0.22,NULL,0.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.98,NULL,NULL,NULL,39,15,NULL,NULL,NULL,NULL,79,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-LBDJPG,Majitar,Surface Water,Sikkim,SOUTH DISTRICT,Namchi,Brahamaputra Basin,Brahmaputra Lower,CWC,01-11-2019 00:00,NULL,NULL,NULL,NULL,NULL,0,26.721,NULL,NULL,NULL,NULL,NULL,9.5,NULL,NULL,NULL,5,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.2,NULL,52,NULL,NULL,NULL,NULL,122.708,49.083,32.6,NULL,NULL,3.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-LBDJPG,Majitar,Surface Water,Sikkim,SOUTH DISTRICT,Namchi,Brahamaputra Basin,Brahmaputra Lower,CWC,01-09-2020 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.3,NULL,NULL,NULL,9.4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.1,NULL,NULL,NULL,NULL,51,NULL,0.1,NULL,0.17,NULL,NULL,45.1,NULL,2,2.5,NULL,NULL,NULL,NULL,NULL,0.01,0.3,0.3,NULL,0.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.2,NULL,NULL,NULL,NULL,NULL,NULL,7.67,NULL,1.61,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-LBDJPG,Majitar,Surface Water,Sikkim,SOUTH DISTRICT,Namchi,Brahamaputra Basin,Brahmaputra Lower,CWC,01-07-2020 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.29,NULL,NULL,NULL,4.5,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.86,NULL,NULL,NULL,NULL,72,NULL,0.07,NULL,0.06,NULL,NULL,37.8,NULL,1.3,1,NULL,3.1,NULL,NULL,NULL,NULL,4.5,4.5,NULL,0.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.2,NULL,NULL,NULL,NULL,NULL,NULL,11.23,NULL,3.79,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
011-LBDJPG,Majitar,Surface Water,Sikkim,SOUTH DISTRICT,Namchi,Brahamaputra Basin,Brahmaputra Lower,CWC,02-03-2020 00:00,NULL,NULL,NULL,NULL,NULL,0,65.984,NULL,NULL,NULL,NULL,NULL,21.6,NULL,NULL,NULL,5.9,NULL,0,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.3,NULL,145,NULL,NULL,NULL,NULL,252.5,101,80.5,NULL,1.4,4.4,NULL,3.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.79,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-LBDJPG,Majitar,Surface Water,Sikkim,SOUTH DISTRICT,Namchi,Brahamaputra Basin,Brahmaputra Lower,CWC,01-02-2020 00:00,NULL,NULL,NULL,NULL,NULL,0,45,NULL,NULL,NULL,NULL,NULL,6.4,NULL,NULL,NULL,5,NULL,0,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.1,NULL,67,NULL,NULL,NULL,NULL,84.793,33.917,54.9,NULL,1.6,2.9,NULL,3.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.57,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-LBDJPG,Majitar,Surface Water,Sikkim,SOUTH DISTRICT,Namchi,Brahamaputra Basin,Brahmaputra Lower,CWC,01-01-2020 00:00,NULL,NULL,NULL,NULL,NULL,0,43.033,NULL,NULL,NULL,NULL,NULL,6.4,NULL,NULL,NULL,4.6,NULL,0,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.4,NULL,77,NULL,NULL,NULL,NULL,81.668,32.667,52.5,NULL,1.1,2.4,NULL,4.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.86,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-LBDJPG,Majitar,Surface Water,Sikkim,SOUTH DISTRICT,Namchi,Brahamaputra Basin,Brahmaputra Lower,CWC,21-08-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.9,NULL,NULL,NULL,6.2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.2,NULL,NULL,NULL,NULL,52,NULL,NULL,NULL,NULL,NULL,NULL,34.8,NULL,NULL,2.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,NULL,0.5,NULL
011-LBDJPG,Majitar,Surface Water,Sikkim,SOUTH DISTRICT,Namchi,Brahamaputra Basin,Brahmaputra Lower,CWC,13-05-2019 00:00,NULL,NULL,NULL,NULL,NULL,1.079,57.167,NULL,NULL,NULL,NULL,1.3,15.1,NULL,NULL,NULL,11,NULL,1.3,NULL,7.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.6,NULL,56,NULL,NULL,NULL,NULL,174.48,69.792,67.1,NULL,NULL,2.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-LBDJPG,Majitar,Surface Water,Sikkim,SOUTH DISTRICT,Namchi,Brahamaputra Basin,Brahmaputra Lower,CWC,11-06-2019 00:00,NULL,NULL,NULL,NULL,NULL,0,47.295,NULL,NULL,NULL,NULL,1,14.9,NULL,NULL,NULL,12,NULL,0,NULL,7.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.9,NULL,70,NULL,NULL,NULL,NULL,160.832,64.333,57.7,NULL,NULL,0.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.36,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-LBDJPG,Majitar,Surface Water,Sikkim,SOUTH DISTRICT,Namchi,Brahamaputra Basin,Brahmaputra Lower,CWC,11-07-2019 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.3,NULL,NULL,NULL,11.9,NULL,NULL,NULL,8.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.9,NULL,54,NULL,NULL,NULL,NULL,281.25,112.5,NULL,NULL,NULL,9.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.3,NULL,NULL,NULL,NULL,NULL,NULL,10.87,NULL,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-LBDJPG,Majitar,Surface Water,Sikkim,SOUTH DISTRICT,Namchi,Brahamaputra Basin,Brahmaputra Lower,CWC,01-08-2019 00:00,NULL,NULL,NULL,NULL,NULL,0,30.902,NULL,NULL,NULL,NULL,0.9,12.8,NULL,NULL,NULL,8.2,NULL,0,NULL,7.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.2,NULL,52,NULL,NULL,NULL,NULL,192.082,76.833,37.7,NULL,NULL,9.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,21.21,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-LBDJPG,Majitar,Surface Water,Sikkim,SOUTH DISTRICT,Namchi,Brahamaputra Basin,Brahmaputra Lower,CWC,02-09-2019 00:00,NULL,NULL,NULL,NULL,NULL,0,32.951,NULL,NULL,NULL,NULL,NULL,11.3,NULL,NULL,NULL,5.7,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.3,NULL,49,NULL,NULL,NULL,NULL,165.832,66.333,40.2,NULL,NULL,7.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-LBDJPG,Majitar,Surface Water,Sikkim,SOUTH DISTRICT,Namchi,Brahamaputra Basin,Brahmaputra Lower,CWC,01-10-2019 00:00,NULL,NULL,NULL,NULL,NULL,0,24.754,NULL,NULL,NULL,NULL,NULL,9.9,NULL,NULL,NULL,5.7,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,42,NULL,NULL,NULL,NULL,135,54,30.2,NULL,NULL,5.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
013-LBDjPG,KHANITAR,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,01-10-2019 00:00,NULL,NULL,NULL,NULL,NULL,0,28.852,NULL,NULL,NULL,NULL,NULL,15.5,NULL,NULL,NULL,6.5,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.2,NULL,57,NULL,NULL,NULL,NULL,198.957,79.583,35.2,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
013-LBDjPG,KHANITAR,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,01-11-2019 00:00,NULL,NULL,NULL,NULL,NULL,0,65.902,NULL,NULL,NULL,NULL,NULL,63.7,NULL,NULL,NULL,8.6,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.4,NULL,139,NULL,NULL,NULL,NULL,717.917,287.167,80.4,NULL,NULL,8.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
013-LBDjPG,KHANITAR,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,02-12-2019 00:00,NULL,NULL,NULL,NULL,NULL,0,36.967,NULL,NULL,NULL,NULL,NULL,11.2,NULL,NULL,NULL,5.5,NULL,0,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.5,NULL,87,NULL,NULL,NULL,NULL,128.542,51.417,45.1,NULL,1.4,1.9,NULL,3.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.6,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
013-LBDjPG,KHANITAR,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,01-01-2020 00:00,NULL,NULL,NULL,NULL,NULL,0,46.967,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,NULL,4.6,NULL,0,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,104,NULL,NULL,NULL,NULL,143.125,57.25,57.3,NULL,1.4,2.9,NULL,3.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.95,NULL,NULL,NULL,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
013-LBDjPG,KHANITAR,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,09-02-2020 00:00,NULL,NULL,NULL,NULL,NULL,0,60,NULL,NULL,NULL,NULL,NULL,12.8,NULL,NULL,NULL,4.1,NULL,0,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.2,NULL,96,NULL,NULL,NULL,NULL,154.582,61.833,73.2,NULL,1.2,3.4,NULL,3.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.19,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
013-LBDjPG,KHANITAR,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,02-03-2020 00:00,NULL,NULL,NULL,NULL,NULL,0,71.967,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,5.5,NULL,0,NULL,15.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.9,NULL,186,NULL,NULL,NULL,NULL,244.582,97.833,87.8,NULL,1.1,5.8,NULL,2.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.34,NULL,NULL,NULL,NULL,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
013-LBDjPG,KHANITAR,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,02-05-2020 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.8,NULL,NULL,NULL,7.9,NULL,0,NULL,12,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,75,NULL,NULL,NULL,0.08,NULL,NULL,47.6,NULL,0.9,3.5,NULL,4.2,NULL,NULL,NULL,NULL,2,2,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.3,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
013-LBDjPG,KHANITAR,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,02-06-2020 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.2,NULL,NULL,NULL,3.4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.9,NULL,NULL,NULL,NULL,45,NULL,NULL,NULL,NULL,NULL,NULL,20.7,NULL,1.1,1,NULL,3.2,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.01,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
013-LBDjPG,KHANITAR,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,01-07-2020 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.29,NULL,NULL,NULL,9.4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.16,NULL,NULL,NULL,NULL,56,NULL,0.13,NULL,0.08,NULL,NULL,30.5,NULL,1,1.97,NULL,3,NULL,NULL,NULL,NULL,2.6,2.6,NULL,0.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.1,NULL,NULL,NULL,NULL,NULL,NULL,7.29,NULL,6.61,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
013-LBDjPG,KHANITAR,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,01-09-2020 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.6,NULL,NULL,NULL,6,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.7,NULL,NULL,NULL,NULL,134,NULL,0.27,NULL,0.02,NULL,NULL,69.5,NULL,2.8,3.9,NULL,NULL,NULL,NULL,NULL,0.02,2.99,2.99,NULL,0.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.3,NULL,NULL,NULL,NULL,NULL,NULL,8.53,NULL,10.5,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
013-LBDjPG,KHANITAR,Surface Water,Sikkim,EAST DISTRICT,GANGTOK,Brahamaputra Basin,Brahmaputra Lower,CWC,01-10-2020 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.9,NULL,NULL,NULL,4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.9,NULL,NULL,NULL,NULL,56,NULL,0.19,NULL,0.09,NULL,NULL,29.3,NULL,0.9,1.5,NULL,NULL,NULL,NULL,NULL,0.01,0.3,0.3,NULL,0.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.9,NULL,NULL,NULL,NULL,NULL,NULL,10.83,NULL,8.6,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
