station_code,station_name,station_type,state_name,district_name,block_name,basin_name,sub_basin_name,agency_name,date_collection,_24d,_401,SILVER(mg/L),ALUMINIUM,ALDRIN,"ALKALINITY,PHENOLPHTHALEIN(mg/L)",TOTAL ALKALINITY,ARSENIC(mg/l),BORON(mg/L),BARIUM,GAMMA-BHC(BENZENE HEXACHLORIDE),BIOCHEMICAL OXYGEN DEMAND(mg/L),CALCIUM(mg/L),CARBON(14),CADMIUM,CHLOROPHY11-a,CHLORIDE,CYANIDE,CARBONATE(mg/L),FECAL STREPTOCOCCI(MPN/100ml),CHEMICAL OXYGEN DEMAND,COLOUR,CHROMIUM(mg/L),COPPER,DDT,DIELDRIN,DISSOLVED OXYGEN(mg/L),DISSOLVED OXYGEN(mg/L),ALKALINITY(TOTAL),DISSOLVED OXYGEN SATURATION(%),ELECTRICAL CINDUCTIVITY FIELD,ELECTRICAL CONDUCTIVITY(µS/CM) at 25°,ENDOSULPHAN,FLUORIDE,FECAL COLIFORMS(mpn/100ml),IRON(mg/L),CALCIUM HARDNESS(mg/L),TOTAL HARDNESS(mg/L),BICARBONATE(mg/L),MERCURY(mg/L),POTASSIUM(mg/L),MAGNESIUM(mg/L),MANGANESE(mg/L),SODIUM,PERCENT SODIUM,AMMONIA-N(mg/L),NICKEL(mg/L),"NITROGEN,NITRITE","NITROGEN, TOTAL OXIDISED(NO2+NO3)",no3_n,ODOUR,o_po4_p,"NITROGEN,ORGANIC",OXYGEN(18),FLUORANTHENE,LEAD(mg/L),PCB-1242,PH,TOTAL PHENOLS,PH_FIELD,PH,PHOSPHORUS(TOTAL),RADON,RESIDUAL SODIUM CARBONATE,SODIUM ABSORPTION RATIO,SELENIUM(mg/L),SECCHI DEPTH,SILICATE(sio2)(mg/L),SILICATE(sio3),SULPHATE(mg/L),"SOLIDS,SUSPENDED",STRONTIUM,TOTAL COLIFORNS(MPN/100ml),TOTAL DISSOLVED SOLIDS(mg/L),TEMPERATURE,TEST,TOTAL ORGANIC CARBON,TRITIUM,SOLIDS(TOTAL),TURBIDITY(NTU),URANIUM,ZINC(mg/L),"NITROGEN,NITRITE",CALCIUM CARBONATE,MAGNESIUM CARBONATE,BIOCHEMICAL OXYGEN DEAMND,MAGNESIUM HARDNESS
022-mgd5ptn,Japla,Surface Water,Jharkhand,PALAMAU,DALTONGANJ,Ganga Basin,Sone,CWC,01-10-2018 00:00,NULL,NULL,NULL,NULL,NULL,7.968,106,NULL,NULL,NULL,NULL,1.959,37.84,NULL,NULL,NULL,36,NULL,9.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.059,289,289,NULL,NULL,NULL,NULL,542.542,217.017,109.8,NULL,15.3,23.74,NULL,7.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.3,8.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115,NULL,NULL,185,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
022-mgd5ptn,Japla,Surface Water,Jharkhand,PALAMAU,DALTONGANJ,Ganga Basin,Sone,CWC,01-11-2018 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.862,289,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,155,NULL,NULL,185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
022-mgd5ptn,Japla,Surface Water,Jharkhand,PALAMAU,DALTONGANJ,Ganga Basin,Sone,CWC,01-12-2018 00:00,NULL,NULL,NULL,NULL,NULL,7.968,152,NULL,NULL,NULL,NULL,1.96,32.68,NULL,NULL,NULL,40,NULL,9.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.862,291,291,NULL,NULL,NULL,NULL,501.667,200.667,165.92,NULL,10.1,25.8,NULL,15.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.9,7.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114,NULL,NULL,186,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
022-mgd5ptn,Japla,Surface Water,Jharkhand,PALAMAU,DALTONGANJ,Ganga Basin,Sone,CWC,01-02-2019 00:00,NULL,NULL,NULL,NULL,NULL,7.968,108,NULL,NULL,NULL,NULL,1.89,30.96,NULL,NULL,NULL,34,NULL,9.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.93,282,282,NULL,NULL,NULL,NULL,464.375,185.75,112.24,NULL,27.5,22.7,NULL,10.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,NULL,NULL,180,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
022-mgd5ptn,Japla,Surface Water,Jharkhand,PALAMAU,DALTONGANJ,Ganga Basin,Sone,CWC,01-03-2019 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.41,316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119,NULL,NULL,202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
022-mgd5ptn,Japla,Surface Water,Jharkhand,PALAMAU,DALTONGANJ,Ganga Basin,Sone,CWC,01-04-2019 00:00,NULL,NULL,NULL,NULL,NULL,7.968,100,NULL,NULL,NULL,NULL,2.75,32.68,NULL,NULL,NULL,36,NULL,9.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.14,306,306,NULL,NULL,NULL,NULL,482.292,192.917,102.48,NULL,16.4,22.7,NULL,39.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.2,8.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,NULL,NULL,196,20.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
022-mgd5ptn,Japla,Surface Water,Jharkhand,PALAMAU,DALTONGANJ,Ganga Basin,Sone,CWC,01-05-2019 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.85,688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,140,NULL,NULL,190,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
022-mgd5ptn,Japla,Surface Water,Jharkhand,PALAMAU,DALTONGANJ,Ganga Basin,Sone,CWC,01-10-2021 00:00,NULL,NULL,NULL,NULL,NULL,36,122,NULL,NULL,NULL,NULL,2.16,41.28,NULL,NULL,NULL,36,NULL,21.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.47,NULL,NULL,354,NULL,NULL,NULL,NULL,103.2,183.98,104.92,NULL,11.2,19.61,NULL,19.4,83.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,0.59,0.88,NULL,NULL,NULL,NULL,NULL,113,NULL,NULL,227,26,NULL,NULL,NULL,340,73,NULL,NULL,NULL,NULL,NULL,NULL,NULL
022-mgd5ptn,Japla,Surface Water,Jharkhand,PALAMAU,DALTONGANJ,Ganga Basin,Sone,CWC,11-10-2021 00:00,NULL,NULL,NULL,NULL,NULL,20,116,NULL,NULL,NULL,NULL,NULL,37.84,NULL,NULL,NULL,24,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.67,NULL,NULL,331,NULL,NULL,NULL,NULL,94.6,145.62,117.12,NULL,8.3,12.38,NULL,17.1,80.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.2,NULL,NULL,0.86,0.87,NULL,NULL,NULL,NULL,NULL,108,NULL,NULL,212,25.5,NULL,NULL,NULL,320,12,NULL,NULL,NULL,NULL,NULL,1.96,NULL
022-mgd5ptn,Japla,Surface Water,Jharkhand,PALAMAU,DALTONGANJ,Ganga Basin,Sone,CWC,21-10-2021 00:00,NULL,NULL,NULL,NULL,NULL,24,112,NULL,NULL,NULL,NULL,NULL,37.84,NULL,NULL,NULL,32,NULL,14.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.86,NULL,NULL,353,NULL,NULL,NULL,NULL,94.6,145.62,107.36,NULL,32.22,12.38,NULL,16.86,80.36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.16,NULL,NULL,0.78,0.86,NULL,NULL,NULL,NULL,NULL,114,NULL,NULL,226,25.5,NULL,NULL,NULL,340,NULL,NULL,NULL,NULL,NULL,NULL,2.16,NULL
022-mgd5ptn,Japla,Surface Water,Jharkhand,PALAMAU,DALTONGANJ,Ganga Basin,Sone,CWC,01-11-2021 00:00,NULL,NULL,NULL,NULL,NULL,20,158,NULL,NULL,NULL,NULL,NULL,41.28,NULL,NULL,NULL,32,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.89,NULL,6.67,NULL,NULL,389,NULL,NULL,NULL,NULL,103.2,175.48,168.36,NULL,14.27,17.54,NULL,15.3,66.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.23,NULL,NULL,1.4,0.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,249,24,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,1.96,NULL
022-mgd5ptn,Japla,Surface Water,Jharkhand,PALAMAU,DALTONGANJ,Ganga Basin,Sone,CWC,12-11-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,01-03-2007 00:00,NULL,NULL,NULL,NULL,NULL,0,79,NULL,NULL,NULL,NULL,NULL,27.6,NULL,NULL,NULL,16.685,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,353.075,141.23,48.2,NULL,1.955,10.492,NULL,19.505,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.04,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,22-09-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.19,NULL,NULL,NULL,17.12,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104.4,NULL,NULL,10.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,13-09-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.62,NULL,NULL,NULL,16.11,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115.95,NULL,NULL,7.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,02-09-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.67,NULL,NULL,NULL,16.63,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86.96,NULL,NULL,7.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,23-07-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.43,NULL,NULL,NULL,23.99,NULL,7.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99.44,NULL,NULL,5.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,17-07-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.81,NULL,NULL,NULL,23.99,NULL,10.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,101.99,NULL,NULL,5.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,30-06-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.22,NULL,NULL,NULL,44.99,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90.28,NULL,NULL,5.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,14-06-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.64,NULL,NULL,NULL,20.98,NULL,4.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56.12,NULL,NULL,6.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,22-08-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.24,NULL,NULL,NULL,20.84,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108.7,NULL,7.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,11-08-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.63,NULL,NULL,NULL,23.31,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74.88,NULL,NULL,6.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,03-08-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.24,NULL,NULL,NULL,20.7,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88.28,NULL,NULL,5.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,10-04-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.82,NULL,NULL,NULL,27.76,NULL,4.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.1,NULL,NULL,8.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,07-04-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.85,NULL,NULL,NULL,27.76,NULL,4.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.1,NULL,NULL,8.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,08-03-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.55,NULL,NULL,NULL,23.16,NULL,4.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,134.2,NULL,NULL,9.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,03-02-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.44,NULL,NULL,NULL,23.99,NULL,4.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,234.7,NULL,NULL,NULL,NULL,NULL,NULL,122,NULL,NULL,13.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,06-01-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.44,NULL,NULL,NULL,23.99,NULL,7.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116.12,NULL,NULL,NULL,NULL,NULL,NULL,129.32,NULL,NULL,14.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,02-12-2020 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
024-DDASL,Jamtara1,Surface Water,Jharkhand,JAMTARA,Jamtara,Ganga Basin,Bhagirathi and others (Ganga Lower),CWC,05-11-2020 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22.44,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,184.9,NULL,NULL,NULL,NULL,NULL,NULL,114.7,NULL,NULL,9.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
